"","tf","n","dist","avg","low","high","group"
"X197","ALB1",510664,20,-0.0762420857780703,-0.0770570059697868,-0.0754271655863539,"43"
"X207","ALB1",510664,21,-0.0795878033202791,-0.0803771573830633,-0.0787984492574948,"43"
"X2111","ALB1",510664,22,-0.105269398475544,-0.106048816544768,-0.10448998040632,"43"
"X228","ALB1",510664,23,-0.13500282161754,-0.135732972151902,-0.134272671083179,"43"
"X237","ALB1",510664,24,-0.147839693987435,-0.148516292405035,-0.147163095569836,"43"
"X247","ALB1",510664,25,-0.148883802013015,-0.149528126300735,-0.148239477725296,"43"
"X257","ALB1",510664,26,-0.139660417045072,-0.140292001959612,-0.139028832130532,"43"
"X267","ALB1",510664,27,-0.143438038767988,-0.144040683864882,-0.142835393671095,"43"
"X277","ALB1",510664,28,-0.14526521793162,-0.145853643384237,-0.144676792479004,"43"
"X287","ALB1",510664,29,-0.142174151553683,-0.142761346594381,-0.141586956512985,"43"
"X297","ALB1",510664,30,-0.167020510135234,-0.167615626770282,-0.166425393500186,"43"
"X307","ALB1",510664,31,-0.173389445752715,-0.173991135185041,-0.17278775632039,"43"
"X3111","ALB1",510664,32,-0.159987354227041,-0.160602577173376,-0.159372131280706,"43"
"X328","ALB1",510664,33,-0.141048019276049,-0.141667391435757,-0.140428647116341,"43"
"X337","ALB1",510664,34,-0.142681610686693,-0.143253794430137,-0.142109426943249,"43"
"X347","ALB1",510664,35,-0.128418167748718,-0.128978558154904,-0.127857777342532,"43"
"X357","ALB1",510664,36,-0.12590917345901,-0.12645451879622,-0.125363828121799,"43"
"X367","ALB1",510664,37,-0.103746964961177,-0.104287673869224,-0.103206256053131,"43"
"X377","ALB1",510664,38,-0.106625418812477,-0.10715049771283,-0.106100339912124,"43"
"X387","ALB1",510664,39,-0.0964189786009284,-0.0969440064041442,-0.0958939507977126,"43"
"X397","ALB1",510664,40,-0.0497723916119836,-0.0503322003917776,-0.0492125828321896,"43"
"X407","ALB1",510664,41,-0.0169153368227968,-0.0174841605226969,-0.0163465131228966,"43"
"X4111","ALB1",510664,42,-0.0102594341476899,-0.010817901911966,-0.00970096638341383,"43"
"X428","ALB1",510664,43,0.0210349595176856,0.0204641860187991,0.021605733016572,"43"
"X437","ALB1",510664,44,0.039204911796016,0.0386494536193221,0.0397603699727099,"43"
"X447","ALB1",510664,45,0.0622226900690018,0.0616834430462408,0.0627619370917628,"43"
"X457","ALB1",510664,46,0.0895557146791812,0.0889622641976815,0.0901491651606808,"43"
"X467","ALB1",510664,47,0.149645520226815,0.149050489504013,0.150240550949617,"43"
"X477","ALB1",510664,48,0.173731904529261,0.173130952363797,0.174332856694724,"43"
"X487","ALB1",510664,49,0.178501139421137,0.177919335591468,0.179082943250807,"43"
"X497","ALB1",510664,50,0.201466858180196,0.200911353260279,0.202022363100113,"43"
"X507","ALB1",510664,51,0.181695592815312,0.18120424606798,0.182186939562644,"43"
"X5111","ALB1",510664,52,0.16169780544314,0.161246577988123,0.162149032898157,"43"
"X528","ALB1",510664,53,0.134838495043424,0.134413254544085,0.135263735542763,"43"
"X537","ALB1",510664,54,0.139558950422632,0.139182299694567,0.139935601150697,"43"
"X547","ALB1",510664,55,0.13008702803529,0.129771432314563,0.130402623756017,"43"
"X557","ALB1",510664,56,0.0914237513576284,0.0911567940657741,0.0916907086494828,"43"
"X567","ALB1",510664,57,0.117982981535053,0.117748288961502,0.118217674108605,"43"
"X577","ALB1",510664,58,0.0600890196129448,0.0599047775064568,0.0602732617194329,"43"
"X587","ALB1",510664,59,0.0392119993736275,0.0390570704578568,0.0393669282893982,"43"
"X597","ALB1",510664,60,0.0668645913471517,0.0667131881042182,0.0670159945900851,"43"
"X607","ALB1",510664,61,0.0971297900507485,0.0969839411448849,0.0972756389566121,"43"
"X6111","ALB1",510664,62,0.0371490672081798,0.0370070320121534,0.0372911024042061,"43"
"X628","ALB1",510664,63,0.0502961694060611,0.0501575963144024,0.0504347424977197,"43"
"X637","ALB1",510664,64,0.0126169001416238,0.0124934850295256,0.0127403152537219,"43"
"X647","ALB1",510664,65,-0.00457843123753819,-0.00468568437105116,-0.00447117810402523,"43"
"X657","ALB1",510664,66,-0.0240950883872377,-0.0241974123772835,-0.0239927643971919,"43"
"X667","ALB1",510664,67,-0.0517017040311527,-0.0517986364342871,-0.0516047716280184,"43"
"X677","ALB1",510664,68,-0.0187089615499645,-0.018807644481774,-0.018610278618155,"43"
"X687","ALB1",510664,69,-0.0567279121271464,-0.0568154383852499,-0.056640385869043,"43"
"X697","ALB1",510664,70,-0.0725190971604186,-0.0726090230524376,-0.0724291712683996,"43"
"X707","ALB1",510664,71,-0.0677599895131968,-0.0678494798101304,-0.0676704992162633,"43"
"X7111","ALB1",510664,72,-0.0523275998310991,-0.0524205231587379,-0.0522346765034604,"43"
"X728","ALB1",510664,73,-0.120646434314514,-0.120730074133312,-0.120562794495716,"43"
"X737","ALB1",510664,74,-0.0677942706773394,-0.067881845949927,-0.0677066954047517,"43"
"X747","ALB1",510664,75,0.00108064856376412,0.000982274529392099,0.00117902259813614,"43"
"X757","ALB1",510664,76,0.082963412966296,0.082853946960753,0.0830728789718391,"43"
"X767","ALB1",510664,77,0.135385417009295,0.135255884094237,0.135514949924352,"43"
"X777","ALB1",510664,78,0.166197890392533,0.166064112669388,0.166331668115677,"43"
"X787","ALB1",510664,79,0.186586411989796,0.186448499551806,0.186724324427786,"43"
"X797","ALB1",510664,80,0.211002606967417,0.210853254930038,0.211151959004795,"43"
"X807","ALB1",510664,81,0.150629527250377,0.150488876812505,0.15077017768825,"43"
"X8111","ALB1",510664,82,0.177015958206394,0.176865857515144,0.177166058897644,"43"
"X828","ALB1",510664,83,0.169810533709576,0.169645236140151,0.169975831279002,"43"
"X837","ALB1",510664,84,0.0988355431123502,0.0986873554788561,0.0989837307458443,"43"
"X847","ALB1",510664,85,0.0778405825795459,0.0777010279841782,0.0779801371749135,"43"
"X857","ALB1",510664,86,0.0683793241655607,0.0682320118928563,0.068526636438265,"43"
"X867","ALB1",510664,87,0.0480001378811887,0.0478485992691024,0.048151676493275,"43"
"X877","ALB1",510664,88,-0.0187889699906343,-0.0189460218955522,-0.0186319180857164,"43"
"X887","ALB1",510664,89,-0.0256585562553798,-0.0258299167036402,-0.0254871958071193,"43"
"X897","ALB1",510664,90,-0.0399309295673859,-0.0400944771682669,-0.0397673819665049,"43"
"X907","ALB1",510664,91,-0.0327822590046513,-0.0329574969063206,-0.032607021102982,"43"
"X9110","ALB1",510664,92,-0.0651691739098776,-0.0653504302360798,-0.0649879175836754,"43"
"X927","ALB1",510664,93,-0.0634782379440952,-0.0636624694160123,-0.0632940064721782,"43"
"X937","ALB1",510664,94,-0.0520515497048334,-0.0522679851979987,-0.0518351142116681,"43"
"X947","ALB1",510664,95,-0.0834727510023408,-0.0836829040735902,-0.0832625979310915,"43"
"X957","ALB1",510664,96,-0.0810435351221172,-0.0812689000950916,-0.0808181701491428,"43"
"X967","ALB1",510664,97,-0.095035944731011,-0.0952561880791878,-0.0948157013828341,"43"
"X977","ALB1",510664,98,-0.11428841465263,-0.114489436675538,-0.114087392629722,"43"
"X08","ALB1",453733,1,0.21176601750731,0.21147676990604,0.212055265108581,"46"
"X129","ALB1",453733,2,0.233461655332554,0.233145336595698,0.233777974069411,"46"
"X229","ALB1",453733,3,0.260885963519034,0.260502492086398,0.26126943495167,"46"
"X329","ALB1",453733,4,0.243188733660518,0.242764507322086,0.24361295999895,"46"
"X429","ALB1",453733,5,0.214686028961795,0.214242622293824,0.215129435629766,"46"
"X529","ALB1",453733,6,0.227604742044641,0.227104831274035,0.228104652815247,"46"
"X629","ALB1",453733,7,0.194394934204516,0.193886256379951,0.194903612029081,"46"
"X729","ALB1",453733,8,0.127646020605046,0.127077104321675,0.128214936888418,"46"
"X829","ALB1",453733,9,0.134003456141097,0.133400240660989,0.134606671621206,"46"
"X928","ALB1",453733,10,0.15311780414,0.152466832458535,0.153768775821465,"46"
"X108","ALB1",453733,11,0.17323015139569,0.172534286476352,0.173926016315029,"46"
"X1112","ALB1",453733,12,0.190586888322906,0.189851799888739,0.191321976757073,"46"
"X1210","ALB1",453733,13,0.184735673829201,0.183959740092292,0.185511607566111,"46"
"X138","ALB1",453733,14,0.16492208977301,0.164104446427727,0.165739733118294,"46"
"X148","ALB1",453733,15,0.128588779680674,0.127757553887838,0.129420005473509,"46"
"X158","ALB1",453733,16,0.104602228572777,0.10378287860262,0.105421578542933,"46"
"X168","ALB1",453733,17,0.0790558289287688,0.0782330614742167,0.079878596383321,"46"
"X178","ALB1",453733,18,0.0942266020750274,0.0933564275834512,0.0950967765666035,"46"
"X188","ALB1",453733,19,0.0866060530042134,0.0857191836129745,0.0874929223954523,"46"
"X198","ALB1",453733,20,0.0957054376981071,0.0947889606579534,0.0966219147382607,"46"
"X208","ALB1",453733,21,0.0955313876633524,0.0946093183745545,0.0964534569521503,"46"
"X2112","ALB1",453733,22,0.0659791249359352,0.0650562369503993,0.0669020129214711,"46"
"X2210","ALB1",453733,23,0.00553908684339875,0.00465822539496859,0.00641994829182891,"46"
"X238","ALB1",453733,24,-0.0338581279892799,-0.0346810089625917,-0.0330352470159682,"46"
"X248","ALB1",453733,25,-0.0562548657765274,-0.0570336212666665,-0.0554761102863883,"46"
"X258","ALB1",453733,26,-0.0728065873498904,-0.0735505077054039,-0.072062666994377,"46"
"X268","ALB1",453733,27,-0.0984411672943522,-0.0991398760187434,-0.0977424585699611,"46"
"X278","ALB1",453733,28,-0.109880854194213,-0.110550655550676,-0.10921105283775,"46"
"X288","ALB1",453733,29,-0.115316404371704,-0.115969950405423,-0.114662858337985,"46"
"X298","ALB1",453733,30,-0.165470683938794,-0.166102113814834,-0.164839254062753,"46"
"X308","ALB1",453733,31,-0.190821610922807,-0.191431680363585,-0.190211541482029,"46"
"X3112","ALB1",453733,32,-0.180351289044731,-0.180972714330679,-0.179729863758782,"46"
"X3210","ALB1",453733,33,-0.166838352290927,-0.167458734536234,-0.16621797004562,"46"
"X338","ALB1",453733,34,-0.172984456779257,-0.173567405827278,-0.172401507731236,"46"
"X348","ALB1",453733,35,-0.168027585521745,-0.168585972221372,-0.167469198822118,"46"
"X358","ALB1",453733,36,-0.165509003948322,-0.166058352901565,-0.164959654995078,"46"
"X368","ALB1",453733,37,-0.144977273923938,-0.14552485218053,-0.144429695667346,"46"
"X378","ALB1",453733,38,-0.141977877920178,-0.142496633518799,-0.141459122321557,"46"
"X388","ALB1",453733,39,-0.137884307737578,-0.138389234110896,-0.137379381364261,"46"
"X398","ALB1",453733,40,-0.107230527912087,-0.107764224426417,-0.106696831397756,"46"
"X408","ALB1",453733,41,-0.0782189769413866,-0.0787761465258127,-0.0776618073569605,"46"
"X4112","ALB1",453733,42,-0.068824361880309,-0.0693895598361971,-0.0682591639244209,"46"
"X4210","ALB1",453733,43,-0.0368401356383923,-0.0374342848937535,-0.0362459863830311,"46"
"X438","ALB1",453733,44,-0.0210397928677789,-0.0216347977415418,-0.020444787994016,"46"
"X448","ALB1",453733,45,0.00327450077926447,0.00266505010156198,0.00388395145696696,"46"
"X458","ALB1",453733,46,0.0295710702186798,0.028883126435857,0.0302590140015025,"46"
"X468","ALB1",453733,47,0.0880343123453995,0.0873315583648255,0.0887370663259735,"46"
"X478","ALB1",453733,48,0.102638641042584,0.101924302935213,0.103352979149954,"46"
"X488","ALB1",453733,49,0.117435455458651,0.116734194554782,0.118136716362521,"46"
"X498","ALB1",453733,50,0.129464593906871,0.128764787147068,0.130164400666674,"46"
"X508","ALB1",453733,51,0.109602431730133,0.108956964053948,0.110247899406318,"46"
"X5112","ALB1",453733,52,0.0998031692275782,0.0991954664313473,0.100410872023809,"46"
"X5210","ALB1",453733,53,0.0870663213128134,0.086479412198903,0.0876532304267238,"46"
"X538","ALB1",453733,54,0.0910871702592972,0.0905470848178504,0.0916272557007441,"46"
"X548","ALB1",453733,55,0.089853855259939,0.0893902599139086,0.0903174506059694,"46"
"X558","ALB1",453733,56,0.0596830029413414,0.0592712602139921,0.0600947456686907,"46"
"X568","ALB1",453733,57,0.0861171415548142,0.085738920232168,0.0864953628774604,"46"
"X578","ALB1",453733,58,0.0405688005516507,0.0402504482050566,0.0408871528982447,"46"
"X588","ALB1",453733,59,0.0316623809459957,0.0313853858165432,0.0319393760754483,"46"
"X598","ALB1",453733,60,0.0560764836009337,0.0558202011801026,0.0563327660217647,"46"
"X608","ALB1",453733,61,0.083465979676581,0.0832438026296521,0.0836881567235098,"46"
"X6112","ALB1",453733,62,0.0372871340505957,0.0370906984107752,0.0374835696904161,"46"
"X6210","ALB1",453733,63,0.0557081413129504,0.0555339132555623,0.0558823693703386,"46"
"X638","ALB1",453733,64,0.0168862921372724,0.0167470309661561,0.0170255533083888,"46"
"X648","ALB1",453733,65,-0.00750775941708876,-0.00762206317040601,-0.00739345566377151,"46"
"X658","ALB1",453733,66,-0.0241430320939322,-0.0242454002677893,-0.0240406639200751,"46"
"X668","ALB1",453733,67,-0.0516409835711976,-0.0517378325709362,-0.0515441345714591,"46"
"X678","ALB1",453733,68,-0.0184058395738974,-0.0185048302983269,-0.018306848849468,"46"
"X688","ALB1",453733,69,-0.0566260132181914,-0.0567138819321707,-0.0565381445042122,"46"
"X698","ALB1",453733,70,-0.0724753902339089,-0.0725656461817969,-0.0723851342860208,"46"
"X708","ALB1",453733,71,-0.067662907224094,-0.0677525170457431,-0.0675732974024449,"46"
"X7112","ALB1",453733,72,-0.0521381620200539,-0.0522312063016147,-0.0520451177384931,"46"
"X7210","ALB1",453733,73,-0.120720214266719,-0.120803883124679,-0.12063654540876,"46"
"X738","ALB1",453733,74,-0.0675586671016121,-0.0676464432315966,-0.0674708909716277,"46"
"X748","ALB1",453733,75,0.00143903992915047,0.00134038087360275,0.00153769898469819,"46"
"X758","ALB1",453733,76,0.0835566304111122,0.0834466116253903,0.0836666491968342,"46"
"X768","ALB1",453733,77,0.136241233875921,0.136110816859963,0.136371650891878,"46"
"X778","ALB1",453733,78,0.16719281329411,0.167058588821771,0.167327037766448,"46"
"X788","ALB1",453733,79,0.187510995407333,0.187372548816344,0.187649441998321,"46"
"X798","ALB1",453733,80,0.211896632304446,0.211746314586787,0.212046950022104,"46"
"X808","ALB1",453733,81,0.151321930392935,0.151180167110948,0.151463693674922,"46"
"X8112","ALB1",453733,82,0.177903892208665,0.177753230922496,0.178054553494834,"46"
"X8210","ALB1",453733,83,0.171059935919561,0.170893317498877,0.171226554340245,"46"
"X838","ALB1",453733,84,0.0998175644791348,0.0996676704482557,0.099967458510014,"46"
"X848","ALB1",453733,85,0.0793942917225079,0.0792531967413206,0.0795353867036952,"46"
"X858","ALB1",453733,86,0.0705931409049224,0.0704433780271569,0.0707429037826879,"46"
"X868","ALB1",453733,87,0.0504910751193439,0.0503361198287138,0.0506460304099739,"46"
"X878","ALB1",453733,88,-0.0164662636935511,-0.0166287907895086,-0.0163037365975937,"46"
"X888","ALB1",453733,89,-0.0226310391295258,-0.0228083959056662,-0.0224536823533853,"46"
"X898","ALB1",453733,90,-0.0370375995205192,-0.0372068312378238,-0.0368683678032146,"46"
"X908","ALB1",453733,91,-0.0299740723062604,-0.0301555960228146,-0.0297925485897062,"46"
"X9111","ALB1",453733,92,-0.0623486188483443,-0.0625370757235647,-0.0621601619731239,"46"
"X929","ALB1",453733,93,-0.0608571112420001,-0.0610489787330302,-0.0606652437509701,"46"
"X938","ALB1",453733,94,-0.0487912241128386,-0.0490167524262044,-0.0485656957994729,"46"
"X948","ALB1",453733,95,-0.0809281198292386,-0.0811482390302419,-0.0807080006282352,"46"
"X958","ALB1",453733,96,-0.0783138910713132,-0.0785495767836,-0.0780782053590264,"46"
"X968","ALB1",453733,97,-0.0929832249183164,-0.0932147032265791,-0.0927517466100537,"46"
"X978","ALB1",453733,98,-0.112709941861973,-0.112921738715556,-0.11249814500839,"46"
"X09","ALB1",461052,1,0.261255065748458,0.261004114558116,0.2615060169388,"49"
"X130","ALB1",461052,2,0.296258034241419,0.295999425722145,0.296516642760694,"49"
"X230","ALB1",461052,3,0.335377057910685,0.335084356170019,0.335669759651352,"49"
"X330","ALB1",461052,4,0.313566617320405,0.313252793010077,0.313880441630733,"49"
"X430","ALB1",461052,5,0.28199959163601,0.281666199074775,0.282332984197244,"49"
"X530","ALB1",461052,6,0.303919004059621,0.303539253185065,0.304298754934177,"49"
"X630","ALB1",461052,7,0.288863624442395,0.288467799981807,0.289259448902982,"49"
"X730","ALB1",461052,8,0.231465235476936,0.231017554051468,0.231912916902404,"49"
"X830","ALB1",461052,9,0.249673409645119,0.249191194690921,0.250155624599316,"49"
"X930","ALB1",461052,10,0.26771489829543,0.267182212999219,0.268247583591642,"49"
"X109","ALB1",461052,11,0.291394195649766,0.290808490521035,0.291979900778496,"49"
"X1113","ALB1",461052,12,0.328478138268601,0.327856120905567,0.329100155631634,"49"
"X1211","ALB1",461052,13,0.315801739282246,0.315107724144346,0.316495754420145,"49"
"X139","ALB1",461052,14,0.301940712455371,0.301202883700781,0.302678541209962,"49"
"X149","ALB1",461052,15,0.263131373474966,0.262378206788287,0.263884540161645,"49"
"X159","ALB1",461052,16,0.242675540570151,0.24191560544437,0.243435475695931,"49"
"X169","ALB1",461052,17,0.206708059725368,0.205939791561332,0.207476327889404,"49"
"X179","ALB1",461052,18,0.220542336017795,0.219714577340819,0.221370094694772,"49"
"X189","ALB1",461052,19,0.203254134961839,0.202425356207524,0.204082913716154,"49"
"X199","ALB1",461052,20,0.207828456066875,0.206958414558408,0.208698497575343,"49"
"X209","ALB1",461052,21,0.19377894672545,0.192910401694448,0.194647491756452,"49"
"X2113","ALB1",461052,22,0.147426771239445,0.146561760006217,0.148291782472673,"49"
"X2211","ALB1",461052,23,0.0620645221266702,0.0612477484586502,0.0628812957946903,"49"
"X239","ALB1",461052,24,0.0175427268440916,0.0167692681347344,0.0183161855534488,"49"
"X249","ALB1",461052,25,-0.0168386363484249,-0.0175880322444802,-0.0160892404523695,"49"
"X259","ALB1",461052,26,-0.0351547837137523,-0.03587700386565,-0.0344325635618546,"49"
"X269","ALB1",461052,27,-0.0629271358616111,-0.0636000773351517,-0.0622541943880705,"49"
"X279","ALB1",461052,28,-0.0824370428913891,-0.0830871779369399,-0.0817869078458383,"49"
"X289","ALB1",461052,29,-0.0892151042231547,-0.0898603695674688,-0.0885698388788406,"49"
"X299","ALB1",461052,30,-0.151027309853565,-0.151653628277471,-0.15040099142966,"49"
"X309","ALB1",461052,31,-0.170102312022883,-0.170724368517977,-0.169480255527789,"49"
"X3113","ALB1",461052,32,-0.163068253734618,-0.163702893688993,-0.162433613780243,"49"
"X3211","ALB1",461052,33,-0.14723872807223,-0.147883010721586,-0.146594445422874,"49"
"X339","ALB1",461052,34,-0.168049088890297,-0.168647924108609,-0.167450253671984,"49"
"X349","ALB1",461052,35,-0.148331647367631,-0.148924127473404,-0.147739167261859,"49"
"X359","ALB1",461052,36,-0.154766067536853,-0.155341434631136,-0.15419070044257,"49"
"X369","ALB1",461052,37,-0.136824577963107,-0.137399915522522,-0.136249240403691,"49"
"X379","ALB1",461052,38,-0.132369387428172,-0.132914861920906,-0.131823912935438,"49"
"X389","ALB1",461052,39,-0.117126500799992,-0.117670405906035,-0.116582595693948,"49"
"X399","ALB1",461052,40,-0.0656713609659379,-0.0662697568316672,-0.0650729651002087,"49"
"X409","ALB1",461052,41,-0.0456268424646951,-0.0462398938748911,-0.0450137910544991,"49"
"X4113","ALB1",461052,42,-0.0328247744374154,-0.033465402620461,-0.0321841462543699,"49"
"X4211","ALB1",461052,43,0.0104399227097333,0.0097737816206824,0.0111060637987842,"49"
"X439","ALB1",461052,44,0.0391077817544699,0.0384337495743843,0.0397818139345555,"49"
"X449","ALB1",461052,45,0.0665707102792621,0.0658514018811601,0.0672900186773642,"49"
"X459","ALB1",461052,46,0.117257453646313,0.116430295699761,0.118084611592866,"49"
"X469","ALB1",461052,47,0.174256823406909,0.17342583490412,0.175087811909699,"49"
"X479","ALB1",461052,48,0.201500073241269,0.20063908762725,0.202361058855289,"49"
"X489","ALB1",461052,49,0.222415970587611,0.221557705759716,0.223274235415506,"49"
"X499","ALB1",461052,50,0.238942442676142,0.238090044345322,0.239794841006962,"49"
"X509","ALB1",461052,51,0.220683571179125,0.219870037176155,0.221497105182095,"49"
"X5113","ALB1",461052,52,0.201210266868083,0.200447530425973,0.201973003310193,"49"
"X5211","ALB1",461052,53,0.188649058302567,0.187922185225402,0.189375931379732,"49"
"X539","ALB1",461052,54,0.198401399264202,0.197719146251456,0.199083652276948,"49"
"X549","ALB1",461052,55,0.206257744267634,0.205626382224314,0.206889106310953,"49"
"X559","ALB1",461052,56,0.183252037968722,0.182662913401847,0.183841162535598,"49"
"X569","ALB1",461052,57,0.211634955863703,0.211078677449186,0.21219123427822,"49"
"X579","ALB1",461052,58,0.167351560248482,0.166834745884051,0.167868374612912,"49"
"X589","ALB1",461052,59,0.16520858422535,0.164737154150934,0.165680014299766,"49"
"X599","ALB1",461052,60,0.188203977638569,0.187761552765867,0.188646402511271,"49"
"X609","ALB1",461052,61,0.197943038512322,0.197555202973877,0.198330874050767,"49"
"X6113","ALB1",461052,62,0.152400852646238,0.15204608127462,0.152755624017855,"49"
"X6211","ALB1",461052,63,0.165364295070132,0.165041920222577,0.165686669917686,"49"
"X639","ALB1",461052,64,0.101666269982265,0.101398728357348,0.101933811607181,"49"
"X649","ALB1",461052,65,0.0469116016435037,0.0467159247092017,0.0471072785778058,"49"
"X659","ALB1",461052,66,-0.00406072461909553,-0.00421110877721466,-0.0039103404609764,"49"
"X669","ALB1",461052,67,-0.0504824169987708,-0.0506035702157434,-0.0503612637817983,"49"
"X679","ALB1",461052,68,-0.0338339335742533,-0.0339346887904931,-0.0337331783580135,"49"
"X689","ALB1",461052,69,-0.0565453293213489,-0.0566319009797989,-0.0564587576628989,"49"
"X699","ALB1",461052,70,-0.0724557313783784,-0.0725447796955746,-0.0723666830611822,"49"
"X709","ALB1",461052,71,-0.0675203275926707,-0.0676088058001941,-0.0674318493851472,"49"
"X7113","ALB1",461052,72,-0.0520744127026874,-0.0521664612802183,-0.0519823641251565,"49"
"X7211","ALB1",461052,73,-0.120692330983766,-0.120775091419266,-0.120609570548266,"49"
"X739","ALB1",461052,74,-0.0673753235563457,-0.0674621515965938,-0.0672884955160977,"49"
"X749","ALB1",461052,75,0.0017377976415531,0.00164057274904849,0.00183502253405771,"49"
"X759","ALB1",461052,76,0.0838793445803051,0.0837707556234538,0.0839879335371563,"49"
"X769","ALB1",461052,77,0.136640210427056,0.136511469645238,0.136768951208874,"49"
"X779","ALB1",461052,78,0.167643262681394,0.167510923361071,0.167775602001716,"49"
"X789","ALB1",461052,79,0.187910844044562,0.187774115338831,0.188047572750292,"49"
"X799","ALB1",461052,80,0.212357939768585,0.212209648867416,0.212506230669754,"49"
"X809","ALB1",461052,81,0.151715705308561,0.151575570341739,0.151855840275383,"49"
"X8113","ALB1",461052,82,0.178412354067065,0.178263921867477,0.178560786266652,"49"
"X8211","ALB1",461052,83,0.171581171745906,0.171416926325566,0.171745417166246,"49"
"X839","ALB1",461052,84,0.100214648559007,0.100066577500273,0.100362719617742,"49"
"X849","ALB1",461052,85,0.079754728885442,0.0796158068146459,0.079893650956238,"49"
"X859","ALB1",461052,86,0.0707453069145219,0.0705972072772528,0.070893406551791,"49"
"X869","ALB1",461052,87,0.0505285605600035,0.0503750469129943,0.0506820742070127,"49"
"X879","ALB1",461052,88,-0.0165321469009748,-0.0166934998521092,-0.0163707939498405,"49"
"X889","ALB1",461052,89,-0.022720846780249,-0.0228969280102564,-0.0225447655502417,"49"
"X899","ALB1",461052,90,-0.0371248545066425,-0.0372929466131127,-0.0369567624001723,"49"
"X909","ALB1",461052,91,-0.0299782189930522,-0.0301584685783413,-0.029797969407763,"49"
"X9112","ALB1",461052,92,-0.0623839064530284,-0.0625711917300932,-0.0621966211759635,"49"
"X9210","ALB1",461052,93,-0.0608979877888835,-0.0610886368662937,-0.0607073387114734,"49"
"X939","ALB1",461052,94,-0.0488275219253371,-0.0490515355803184,-0.0486035082703558,"49"
"X949","ALB1",461052,95,-0.0809642781889543,-0.0811828987708087,-0.0807456576070999,"49"
"X959","ALB1",461052,96,-0.0782943020997377,-0.0785281999573448,-0.0780604042421306,"49"
"X969","ALB1",461052,97,-0.0929736949677847,-0.0932034428389492,-0.0927439470966202,"49"
"X979","ALB1",461052,98,-0.112636901774712,-0.112846936456347,-0.112426867093076,"49"
"X010","ALB1",499210,1,0.270112859500021,0.269879917632545,0.270345801367497,"52"
"X140","ALB1",499210,2,0.253639581606642,0.253409485049149,0.253869678164136,"52"
"X240","ALB1",499210,3,0.284541709641923,0.284300484032136,0.28478293525171,"52"
"X340","ALB1",499210,4,0.236460875729684,0.23622808871736,0.236693662742007,"52"
"X440","ALB1",499210,5,0.194772776378627,0.19453665397722,0.195008898780033,"52"
"X540","ALB1",499210,6,0.200492023467725,0.200241112071012,0.200742934864438,"52"
"X640","ALB1",499210,7,0.188444169026638,0.188166537289234,0.188721800764042,"52"
"X740","ALB1",499210,8,0.116081109757765,0.115781655914241,0.116380563601289,"52"
"X840","ALB1",499210,9,0.123297725361505,0.122963215325048,0.123632235397962,"52"
"X940","ALB1",499210,10,0.131875921349167,0.13149417860581,0.132257664092525,"52"
"X1010","ALB1",499210,11,0.151506497153765,0.151073817872412,0.151939176435117,"52"
"X1114","ALB1",499210,12,0.201903601744365,0.201432256959399,0.20237494652933,"52"
"X1212","ALB1",499210,13,0.167308925109453,0.16677896519737,0.167838885021536,"52"
"X1310","ALB1",499210,14,0.174993909811429,0.174402078594374,0.175585741028483,"52"
"X1410","ALB1",499210,15,0.140980720329302,0.140368819986436,0.141592620672169,"52"
"X1510","ALB1",499210,16,0.134151372467981,0.133540406901603,0.134762338034359,"52"
"X1610","ALB1",499210,17,0.120157727182864,0.119527250647972,0.120788203717757,"52"
"X1710","ALB1",499210,18,0.125395314160328,0.124713333798486,0.12607729452217,"52"
"X1810","ALB1",499210,19,0.113002692118412,0.112325964238511,0.113679419998314,"52"
"X1910","ALB1",499210,20,0.103102016376079,0.102398345103986,0.103805687648171,"52"
"X2010","ALB1",499210,21,0.123266339929629,0.122537442330575,0.123995237528683,"52"
"X2114","ALB1",499210,22,0.113593773433727,0.112851554968359,0.114335991899095,"52"
"X2212","ALB1",499210,23,0.059237650611275,0.0585239189945516,0.0599513822279985,"52"
"X2310","ALB1",499210,24,0.0379689902627925,0.0372685792257511,0.0386694012998339,"52"
"X2410","ALB1",499210,25,0.0315676069092853,0.0308711515348974,0.0322640622836733,"52"
"X2510","ALB1",499210,26,0.035115642589161,0.0344250049730624,0.0358062802052596,"52"
"X2610","ALB1",499210,27,0.0199874327529907,0.0193196768017843,0.0206551887041971,"52"
"X2710","ALB1",499210,28,0.0188547228116401,0.018185847405976,0.0195235982173041,"52"
"X2810","ALB1",499210,29,0.0380596014832055,0.037376240934562,0.038742962031849,"52"
"X2910","ALB1",499210,30,-0.00113640166379083,-0.00181998247297854,-0.000452820854603127,"52"
"X3010","ALB1",499210,31,-0.0237037209109112,-0.0243854632491271,-0.0230219785726953,"52"
"X3114","ALB1",499210,32,-0.0165824237168345,-0.0172867851795943,-0.0158780622540747,"52"
"X3212","ALB1",499210,33,-0.00675699043438819,-0.00747078127169246,-0.00604319959708391,"52"
"X3310","ALB1",499210,34,-0.0492271513190316,-0.0498795877638234,-0.0485747148742397,"52"
"X3410","ALB1",499210,35,-0.0349708649060049,-0.0356012861189769,-0.0343404436930328,"52"
"X3510","ALB1",499210,36,-0.0393373274117595,-0.0399384901831431,-0.0387361646403758,"52"
